N_A,N_B,r_Z_A,r_Z_B,r_gw,r_A_s1,r_B_s2,r_B_s3,R0,R0_low,R0_up,R0_A,R0_A_low,R0_A_up,R0_B,R0_B_low,R0_B_up,X0,X0_low,X0_up,X0_A,X0_A_low,X0_A_up,X0_B,X0_B_low,X0_B_up,Us1,Us1_low,Us1_up,Us2,Us2_low,Us2_up,Us3,Us3_low,Us3_up,Ugw,Ugw_low,Ugw_up,sim_time_sec
1,24,0.01,0.01,0.1,0.1,0.5,0.2,249.38128163478407,244.61829660921887,254.14426666034927,246.47289086486663,242.66644654686291,250.27933518287034,249.44866706970296,244.94791908240643,253.9494150569995,0.10020830030432146,0.0986159861814154,0.10185287928614725,0.004057241331860179,0.003995535625301766,0.004120882858878816,0.09615993451406268,0.094441944329198,0.09794158657147213,0.039993164243151885,0.038810370258225785,0.041175958228077986,0.192588069560706,0.18791859440231726,0.19725754471909476,0.4781729631670025,0.46498258662732306,0.4913633397066819,0.9998063517289885,0.9873040216936203,1.0123086817643567,61.27204656600952
14,11,0.01,0.01,999999999999999.9,0.05,0.08333333333333334,0.06666666666666668,231.3990722934055,227.48096549196273,235.31717909484829,282.23027990895457,276.3598736731883,288.10068614472084,188.06597281953782,185.1175622138248,191.01438342525083,0.10816751642091575,0.10563952897512771,0.11081946129050475,0.04970042199837977,0.048873227445120855,0.05055609968698855,0.05824067124824012,0.057408444765758244,0.05909738154880527,0.9995274665252287,0.9870659849860951,1.0119889480643625,0.7040763187826391,0.6917579282038719,0.7163947093614063,0.8811139389604071,0.8647500462004286,0.8974778317203856,3.1171676135388473E-20,0.0,4.5485959504287586E-12,14.717092037200928
10,15,0.01,0.01,0.1111111111111111,0.09090909090909091,0.3333333333333333,0.16666666666666666,225.49149111729992,219.06126171320068,231.92172052139915,230.4864749711221,226.25435778251222,234.718592159732,220.6772346301483,214.86215288214888,226.4923163781477,0.11090583661816159,0.10785465824293024,0.11413467492394545,0.04357623209597317,0.042319676368872655,0.04490969051681114,0.06727397599609879,0.06636050847728982,0.06821294269395996,0.4805617423630234,0.4708979914871626,0.4902254932388842,0.2021996150536144,0.1967181925566192,0.20768103755060957,0.40994966968297164,0.4014891025829202,0.4184102367830231,0.9978168193816301,0.985280575903495,1.0103530628597652,11.43477177619934
12,13,0.01,0.01,0.5,0.05555555555555555,0.1,0.07692307692307693,200.99966247656798,195.28168754200175,206.7176374111342,217.8658827065742,214.04104449794286,221.69072091520556,186.39537135019194,183.20735500822158,189.5833876921623,0.12496957797625045,0.12138234827224215,0.12877529240366206,0.05523852657457561,0.05423819809056696,0.05627644698640986,0.0698302587551281,0.06878721201670283,0.07090542476151013,0.9904894926271242,0.9610081772179223,1.019970808036326,0.6981842641607195,0.6828566009212573,0.7135119274001818,0.9067780207478214,0.8818121464228409,0.931743895072802,0.2510894774437967,0.2439533627719503,0.25822559211564317,13.852802991867065
15,10,0.01,0.01,0.2,0.06666666666666667,0.14285714285714285,0.1,187.51244041708512,184.2212293340214,190.80365150014885,228.24047297900583,223.53968387172142,232.94126208629024,146.7532012088515,142.64688235469634,150.85952006300664,0.1333210252140524,0.13100583798457896,0.13571951440642782,0.06534756037051177,0.06429041206295967,0.06644005597718426,0.06751911503298268,0.06579231941451814,0.0693389973205718,0.9921519920026453,0.9799668377255056,1.004337146279785,0.47434100231389476,0.46544514481848775,0.48323685980930176,0.6738330767966338,0.6632128566437439,0.6844532969495238,0.6653787504470017,0.64777666386792,0.6829808370260834,12.189234495162964
14,11,0.01,0.01,0.125,0.08333333333333333,0.25,0.14285714285714285,202.15603067211507,198.6128564810304,205.69920486319972,215.0503170987167,212.13250263444806,217.96813156298535,190.46730862740705,187.82420997411856,193.11040728069554,0.1232213884990288,0.12102821758381488,0.1254955119412654,0.0649776868042827,0.06398247694797653,0.06600434564079778,0.057764642494976697,0.056845780698393605,0.05871369751578164,0.7778085898322789,0.764456683034826,0.7911604966297318,0.23099277183013853,0.22523734713801774,0.2367481965222593,0.40930041697515845,0.39730623216908273,0.4212946017812342,0.9875698112532012,0.975279721288577,0.9998599012178254,12.347675800323486
12,13,0.01,0.01,0.125,0.08333333333333333,0.25,0.14285714285714285,202.84333384111775,199.55650892121454,206.13015876102097,209.65330330201385,206.57221348385323,212.73439312017447,195.50988958899168,192.11456169651115,198.90521748147222,0.12324343763244637,0.12131844475861996,0.1252305042214688,0.05725601013084757,0.05645967584134725,0.05807512955264339,0.0663828828874912,0.06523211872394452,0.06757497758061821,0.6622879519658715,0.6440045309756399,0.6805713729561031,0.2646804448848002,0.25937120949304876,0.2699896802765516,0.4626931818098378,0.4492868025048998,0.47609956111477586,0.9938121654385305,0.9816437039835509,1.0059806268935099,12.547796249389648
11,14,0.01,0.01,0.16666666666666666,0.07142857142857142,0.16666666666666666,0.1111111111111111,172.39313489666557,169.486582269658,175.29968752367316,179.06175405855387,176.3661125694742,181.75739554763354,166.90308860643748,164.17244103460013,169.63373617827483,0.14521510118949746,0.14271057838413914,0.14780910136381342,0.06171561128719962,0.059919788612044424,0.06362240295865844,0.08399418343311399,0.08265072948678617,0.08538203361566808,0.8760686624664424,0.8508790038454341,0.9012583210874507,0.5011421758769954,0.4914682213747439,0.5108161303792469,0.7527791781631611,0.7388996040866779,0.7666587522396443,0.8672349536322661,0.8486200629417417,0.8858498443227905,15.42076325416565
16,9,0.01,0.01,1.0,0.05263157894736842,0.09090909090909091,0.07142857142857142,230.5102959860374,226.31151519998372,234.70907677209107,306.6733232342335,298.8977804794013,314.4488659890657,161.17274406784617,158.82658022362742,163.51890791206492,0.10839466566628475,0.10647905866733166,0.11038046067291907,0.05231338348132715,0.05139987390378706,0.05325995148006251,0.05598125804329554,0.05506184729690827,0.056931894429843415,0.9999720457947089,0.9874663813615697,1.012477710227848,0.6135335995159464,0.6006570321803417,0.6264101668515512,0.7701826526424626,0.7490680721961459,0.7912972330887792,0.10811215785931494,0.10584629097106275,0.11037802474756712,10.78746247291565
13,12,0.01,0.01,0.25,0.0625,0.125,0.09090909090909091,182.9212688685192,180.13164569749645,185.71089203954196,211.2599138856478,208.10159557123785,214.41823220005773,160.3175465188416,157.76010945083019,162.874983586853,0.13642342208631714,0.13482729376080163,0.13805779410088523,0.06153336245222823,0.06065389537736775,0.06243870889917903,0.0745497307841504,0.07245166521580172,0.07677293221338319,0.9892455914974753,0.9761282766958553,1.0023629062990953,0.5946603338618401,0.579400678380042,0.6099199893436383,0.8157661254962361,0.7978592737363682,0.8336729772561039,0.548110727332397,0.5362658228728785,0.5599556317919154,10.833473920822144
2,23,0.01,0.01,999999999999999.9,0.05,0.08333333333333334,0.06666666666666668,302.1942989579757,296.3270233386135,308.0615745773379,123.28674219318368,119.84726485769586,126.7262195286715,347.6566362594387,341.67213901010524,353.64113350877216,0.08273341225546178,0.08124476915079043,0.08427762622102986,0.016222077169579317,0.01578450158862808,0.01668460529007483,0.06615766305724533,0.06501530196922506,0.06734088617032408,0.3204125942758211,0.3123428865464729,0.32848230200516926,0.7939414566902616,0.775613442835933,0.8122694705445902,0.9934952507757835,0.9803250230865588,1.0066654784650082,6.634741738275578E-20,0.0,6.636079585100086E-12,15.529226303100586
14,11,0.01,0.01,1.0,0.05263157894736842,0.09090909090909091,0.07142857142857142,219.56697142182236,213.35252447513045,225.78141836851427,266.02212569764515,261.5249804507189,270.5192709445714,178.15348657288956,175.5877254107682,180.71924773501092,0.11526521055454858,0.11196994111502755,0.11876032049989539,0.052539797538549204,0.05174519838037649,0.05335918101061841,0.06174378367258218,0.060882094060525214,0.06263021517014791,0.9995490189928459,0.9870681169228762,1.0120299210628156,0.6842806672001394,0.6669198720011512,0.7016414623991275,0.8599738252825124,0.8388071374067083,0.8811405131583165,0.11478503891418278,0.1118917007164823,0.11767837711188325,13.391168355941772
12,13,0.01,0.01,0.3333333333333333,0.058823529411764705,0.1111111111111111,0.08333333333333333,189.76123706756468,186.74517455034317,192.7772995847862,207.22694471894673,202.78245848380794,211.6714309540855,175.38544055969442,172.27946133840445,178.4914197809844,0.13165591746859484,0.12927078397039224,0.1341307200788377,0.058077191376224864,0.05685644818453453,0.05935150498426024,0.07405243665767346,0.07292426941510188,0.07521605878675551,0.987516211924285,0.9602662523715414,1.0147661714770286,0.6699091916568473,0.6533170971370961,0.6865012861765984,0.8898608710725362,0.8674846268699281,0.9122371152751443,0.3976813181241603,0.38579351521862343,0.40956912102969717,14.347716808319092
12,13,0.01,0.01,0.1111111111111111,0.09090909090909091,0.3333333333333333,0.16666666666666666,224.92847120294414,220.93554642826123,228.92139597762704,231.40560767034165,227.02717526092184,235.78404007976147,219.1819804952752,215.13612923600112,223.2278317545493,0.11126684237125928,0.10903349826509913,0.11359359132193113,0.05183469951693861,0.05092332979151371,0.05277928508814614,0.05913388987377691,0.057502118661174675,0.060860977382478004,0.5695810827549446,0.5553709311165829,0.5837912343933063,0.17518092310123717,0.17028328074406593,0.18007856545840842,0.35344230942537636,0.344724809194522,0.36215980965623074,0.9992147774677309,0.9867673168411065,1.0116622380943554,12.256585597991943
17,8,0.01,0.01,0.2,0.06666666666666667,0.14285714285714285,0.1,202.82522363199718,198.98393503698796,206.6665122270064,254.99599661094783,250.98345113499076,259.0085420869049,140.44161159629763,138.16907082430876,142.7141523682865,0.1229525159760408,0.11953337411199183,0.12657302042691768,0.06666307330852496,0.06562713353397627,0.06773224272798434,0.05692194074392039,0.056049034536340754,0.05782246633221086,0.9991985987243325,0.9867490891198485,1.0116481083288165,0.3996687045223336,0.3914942921171492,0.407843116927518,0.5671729430904989,0.5537616664376054,0.5805842197433925,0.6139890845005503,0.6001087152466531,0.6278694537544476,12.760555267333984
14,11,0.01,0.01,0.1111111111111111,0.09090909090909091,0.3333333333333333,0.16666666666666666,223.62183074132983,219.32686633825017,227.9167951444095,232.9219527573217,228.24006835327805,237.60383716136533,215.81989718767292,211.57292130822964,220.0668730671162,0.11087084750932964,0.10899419116150863,0.11281326039372411,0.06010904199871066,0.05902001303925115,0.06123901568208192,0.050987493138327046,0.050115112557228524,0.05189078377854441,0.6638489809036103,0.6476680464256644,0.6800299153815562,0.1524801430440262,0.1485534037740739,0.15640688231397853,0.3033067840363523,0.2950609410741235,0.3115526269985811,0.9978884824255183,0.9852184701076013,1.0105584947434352,13.518097877502441
15,10,0.01,0.01,0.16666666666666666,0.07142857142857142,0.16666666666666666,0.1111111111111111,185.39408609985006,182.61097238703587,188.17719981266424,217.57047389815372,214.0135966765863,221.12735111972114,150.2257448659678,147.37936025291654,153.07212947901908,0.1353699703665567,0.13304827976938058,0.13777412692973334,0.06888526526478418,0.06777037801683346,0.07003744797215784,0.06653440781175682,0.06542019402294044,0.06768723301315625,0.9787379395341157,0.9659875092169289,0.9914883698513025,0.396947935729913,0.38835478616633407,0.4055410852934919,0.6014390017972862,0.5869263254914596,0.6159516781031127,0.8182547236011075,0.801624225571911,0.834885221630304,13.910078048706055
16,9,0.01,0.01,0.5,0.05555555555555555,0.1,0.07692307692307693,221.30969547344023,217.27750601706043,225.34188492982003,286.7885803498198,282.09194894005634,291.4852117595833,156.26401511089992,154.27080753864286,158.25722268315698,0.11291228978368063,0.1109345614628302,0.11496181551637391,0.05569983915180748,0.054909391816883445,0.05651337662624806,0.05745816739211269,0.056621737057689234,0.05831968016294953,0.9997856921164774,0.9873049552489817,1.0122664289839731,0.5768159813343716,0.5616348573733483,0.591997105295395,0.7508612655557739,0.7300774983450559,0.771645032766492,0.22801203758040986,0.22419095998511115,0.23183311517570857,12.218981266021729
16,9,0.01,0.01,0.125,0.08333333333333333,0.25,0.14285714285714285,205.64076071197584,200.0232889121513,211.2582325118004,221.49541895498757,217.93828842214603,225.0525494878291,181.78367867031727,179.0791548460787,184.48820249455585,0.12116372935595872,0.11852377834296929,0.12392396188728529,0.07218169503068134,0.07117999813977338,0.07321198755993899,0.04970005949953273,0.04881722367667859,0.05061541473590234,0.8584085310022193,0.8398869001534038,0.8769301618510347,0.19760942161573128,0.19264796774983683,0.20257087548162572,0.3460493122617689,0.340151596278792,0.3519470282447458,0.9811121367768657,0.9659477337993305,0.9962765397544009,18.150963306427002
13,12,0.01,0.01,0.2,0.06666666666666667,0.14285714285714285,0.1,177.3077081425008,174.16467569097242,180.45074059402916,201.41497609320334,198.15262862258967,204.677323563817,155.37633405491664,151.60122672283134,159.15144138700194,0.1409063071868824,0.13883638696050374,0.14303888268024112,0.06467345807915466,0.06364437115798512,0.06573637124272587,0.0768619651218323,0.07584944902219533,0.0779018791602139,0.9752998033974006,0.9625348414465935,0.9880647653482078,0.5367724798730652,0.523641456152113,0.5499035035940174,0.762364399544079,0.7462016963672095,0.7785271027209485,0.6988073934634219,0.6827383221285578,0.714876464798286,13.934753656387329
14,11,0.01,0.01,0.5,0.05555555555555555,0.1,0.07692307692307693,208.1360317816307,204.29188355685332,211.98018000640806,252.55398686692135,249.1281660588057,255.979807675037,169.69373475059987,167.38131053517458,172.00615896602517,0.11966090778348266,0.11653249807421188,0.122961920569947,0.055505037570897475,0.05463558578868003,0.05640260915066295,0.0648429313970886,0.06299191202107621,0.06680602871577233,0.9988111405144509,0.9864108801834875,1.0112114008454143,0.6526348306040898,0.637363671424705,0.6679059897834746,0.8479437962703859,0.8372189134040827,0.858668679136689,0.24089893309864113,0.23395579027889746,0.2478420759183848,14.598134756088257
12,13,0.01,0.01,0.1,0.1,0.5,0.2,251.3700271472615,246.8693166143241,255.8707376801989,255.5279271118954,247.88148009128713,263.17437413250366,247.89593974189498,241.55482606370668,254.23705342008327,0.09967199126826054,0.09792226027955403,0.10148539030345424,0.046870291876798094,0.0456740622835342,0.04813086656752954,0.052732272850532606,0.051662043606009775,0.053847781777165586,0.4759183249603444,0.4647574404209839,0.48707920949970496,0.10369887210294404,0.10150875984485949,0.10588898436102859,0.2657270703937442,0.25964354377142373,0.2718105970160647,0.999785486251917,0.987296677809043,1.0122742946947911,12.217708826065063
14,11,0.01,0.01,0.1,0.1,0.5,0.2,248.78141920318396,244.87741485281822,252.6854235535497,255.3078391125995,249.90350745377253,260.7121707714265,242.4529384837281,235.92322212784183,248.98265483961438,0.10019183353601997,0.09861145691791212,0.1018236903653621,0.054888009671016605,0.05391358886563501,0.0558983016825675,0.045370542746058014,0.04418321899137322,0.046623441955826524,0.5483213301326653,0.5387970397207329,0.5578456205445976,0.09125300460085004,0.08909802865447577,0.0934079805472243,0.2260093321130627,0.22031170083663001,0.2317069633894954,0.9992003297313731,0.9862731851735016,1.0121274742892445,11.641791820526123
16,9,0.01,0.01,0.3333333333333333,0.058823529411764705,0.1111111111111111,0.08333333333333333,210.17725224282253,204.95069904036964,215.40380544527542,273.0749086012245,265.46780575788034,280.6820114445686,150.0010911543272,145.51299156789497,154.48919074075945,0.11885534859942637,0.11682616478010151,0.12095626926998457,0.058566384286761426,0.05693583390179939,0.060293080804202495,0.06027192702927357,0.05942152933030091,0.06114701867648578,0.9996560496044796,0.9871446046117178,1.0121674945972414,0.5411577948961724,0.5323909942035491,0.5499245955887958,0.7158757184845098,0.7035571349427938,0.7281943020262258,0.3558109569315829,0.3476621722822242,0.3639597415809416,11.027402877807617
2,23,0.01,0.01,1.0,0.05263157894736842,0.09090909090909091,0.07142857142857142,287.5585559285097,282.82433265194726,292.2927792050721,123.18604494606365,121.11479705539568,125.25729283673161,325.5257800868323,320.1504521344777,330.9011080391869,0.08678519470897614,0.08529206833391931,0.08833153002247003,0.016144492352448928,0.01570122913819889,0.016613510281067397,0.07064773981159848,0.06966486388278958,0.07165874669934466,0.30493264967314815,0.2964898147703167,0.3133754845759796,0.782294624028455,0.7635720053596153,0.8010172426972946,0.9968980225137837,0.9844860406031402,1.0093100044244272,0.08729179970157745,0.08523589584731832,0.08934770355583659,17.200385093688965
18,7,0.01,0.01,0.5,0.05555555555555555,0.1,0.07692307692307693,239.7646953105051,235.73506658812994,243.79432403288024,324.65160149211744,319.0950779266276,330.2081250576073,144.271288104599,140.25119026923056,148.29138593996743,0.10446403903417986,0.10266129777110777,0.10633122452834351,0.05544510724147727,0.05447609563227323,0.05644921639022831,0.04878539368462824,0.047365984521261784,0.05029250132638422,0.9999984550004937,0.9874838382674426,1.0125130717335449,0.4928035135541245,0.480459706506888,0.5051473206013609,0.6344773229091971,0.6255014768036529,0.6434531690147414,0.20816849578540994,0.2023596655907503,0.21397732598006958,13.557229042053223
15,10,0.01,0.01,0.14285714285714285,0.07692307692307693,0.2,0.125,188.91488123077036,183.44528246746654,194.38447999407418,211.75061043470788,205.6158119297285,217.88540893968727,163.70109075913768,161.31791602388657,166.0842654943888,0.13246881083983691,0.12994979242901578,0.13508741985273903,0.0711268434047892,0.07001864645748229,0.07227068372643917,0.061328689907084476,0.05962853683592469,0.06312863932254109,0.9259142215987478,0.9120191697724148,0.9398092734250808,0.30681238469079014,0.3000170265365493,0.31360774284503096,0.4963969208325248,0.48732257083038044,0.5054712708346691,0.9293447861930859,0.9152136372025869,0.943475935183585,13.256941556930542
13,12,0.01,0.01,0.16666666666666666,0.07142857142857142,0.16666666666666666,0.1111111111111111,175.38831834224712,173.103201449478,177.67343523501623,192.37931543361668,187.20525777132804,197.55337309590533,159.03059499842854,156.484645764275,161.57654423258208,0.14389814835402226,0.13993299293256478,0.14809457107816124,0.06725857211623389,0.06536790353933428,0.06926186776864461,0.07558121717102845,0.07437265545963909,0.07682970615645095,0.9364599102241098,0.9094616367478142,0.9634581837004054,0.4511861821558104,0.4419966301877219,0.4603757341238989,0.6835302212036735,0.6717974154953925,0.6952630269119544,0.8500655022935362,0.8255266220261772,0.8746043825608951,9.9698646068573
17,8,0.01,0.01,0.16666666666666666,0.07142857142857142,0.16666666666666666,0.1111111111111111,197.1321700825549,193.87684502107234,200.38749514403744,238.5192760718053,233.6914794322421,243.34707271136853,143.0753786689851,141.04973248071954,145.10102485725068,0.1268601135749417,0.12449814500117813,0.12931343748185284,0.07111041345879945,0.06985754942697703,0.07240903728889786,0.055809896374681894,0.05517129945660084,0.056463449676906745,0.9918054240028183,0.9645591451580972,1.0190517028475397,0.3378068787985089,0.32975821252976717,0.34585554506725064,0.4988900116321311,0.48899663918632413,0.5087833840779381,0.7699774240338827,0.7553841978359537,0.7845706502318117,14.181282043457031
16,9,0.01,0.01,0.1111111111111111,0.09090909090909091,0.3333333333333333,0.16666666666666666,225.40596152280554,220.9552944743158,229.8566285712953,234.6357049494227,230.28250953130313,238.98890036754224,211.16643732341706,207.83167362477636,214.50120102205776,0.11077116322661981,0.10893633649431826,0.11266885721718968,0.06766740932642494,0.06571242285219472,0.06974228682299069,0.04258939340306995,0.041404309176392755,0.043844316102570766,0.7488428494061896,0.7291644850366487,0.7685212137757306,0.1280109088659781,0.12438923747106156,0.13163258026089464,0.25353265925089785,0.24830721035868364,0.25875810814311206,0.9927369748246184,0.9796425752934732,1.0058313743557636,15.733141660690308
16,9,0.01,0.01,0.25,0.0625,0.125,0.09090909090909091,200.66716767909753,194.81708156481756,206.5172537933775,254.84549303744495,247.2897356161927,262.4012504586972,145.1099128682651,140.9578194943735,149.2620062421567,0.12451267023880232,0.12217679247768534,0.12693960746701005,0.0625961406374898,0.06144512861815713,0.06379109819391238,0.06202519229980879,0.06102252132675867,0.06306136382556848,0.9988182197827212,0.9865157966090962,1.0111206429563462,0.49811889725491926,0.4852664003924102,0.5109713941174283,0.6792487886064911,0.6644829899800987,0.6940145872328835,0.4969562546549024,0.484132058193395,0.5097804511164098,11.18267822265625
13,12,0.01,0.01,999999999999999.9,0.05,0.08333333333333334,0.06666666666666668,226.47520835100966,219.81804855892082,233.1323681430985,259.6367538402537,254.59783318237797,264.6756744981294,198.4996277831277,194.44023143975113,202.55902412650426,0.11016535679794205,0.10851899233293373,0.11186244549432214,0.050002659770794,0.04908348481555973,0.050956918073045185,0.060316438431609935,0.058573961334797586,0.06216576568282618,0.999016258954681,0.9865810200094289,1.0114514978999332,0.7254641404504647,0.7101558011777397,0.7407724797231897,0.9123968516979445,0.8985601813259069,0.9262335220699821,9.69542960521723E-21,0.0,2.5364789521037468E-12,12.334716081619263
14,11,0.01,0.01,0.3333333333333333,0.058823529411764705,0.1111111111111111,0.08333333333333333,195.79115750984099,190.6561363609484,200.92617865873356,237.57607266477257,233.2204650078471,241.93168032169802,158.55621713160332,154.32211608319474,162.7903181800119,0.12903490209088533,0.12551617278803426,0.13275661033416392,0.058945929032512286,0.05782845641493188,0.060107440563453955,0.06804112237211261,0.06705156443409309,0.06906032594049172,0.997376381779501,0.9850735776209119,1.0096791859380903,0.6124496390876865,0.5990463022411021,0.6258529759342708,0.8146495821887559,0.8016407528085481,0.8276584115689638,0.3830713251619383,0.3748681036803512,0.39127454664352546,14.572436094284058
18,7,0.01,0.01,0.3333333333333333,0.058823529411764705,0.1111111111111111,0.08333333333333333,231.68067001815498,227.04423984802713,236.31710018828284,309.10480973835496,300.21534285233616,317.99427662437375,141.95193565329458,137.72452067392683,146.17935063266233,0.10797752825316333,0.10611471112376814,0.10990691659819044,0.058406405847390784,0.057399431057522265,0.05944934283130235,0.04996719237003247,0.048541431452408926,0.05147924280327362,0.999905964969004,0.9873981410763077,1.0124137888617002,0.4501087398159023,0.4392184017332547,0.46099907789854994,0.5905933739553776,0.5772579413694948,0.6039288065412604,0.3258434923979951,0.3162944501936295,0.3353925346023607,12.18489122390747
15,10,0.01,0.01,999999999999999.9,0.05,0.08333333333333334,0.06666666666666668,236.1213025454322,232.09845488853645,240.14415020232795,300.58075208603753,294.640554161143,306.5209500109321,178.68164565558538,174.16510809006544,183.19818322110532,0.10783952504862766,0.10500498121672669,0.11083134801019909,0.04989778680926017,0.04897370735795901,0.05085740962976186,0.056101639567720546,0.05525018275309267,0.05697975063553796,0.9998996732713102,0.9873673447398394,1.012432001802781,0.6720182755184588,0.6544623018610914,0.6895742491758262,0.8414317985624861,0.8180555072749746,0.8648080898499976,0.0,0.0,0.0,13.090418338775635
18,7,0.01,0.01,0.1,0.1,0.5,0.2,250.94915217201674,246.6613830046373,255.2369213393962,257.85153673272777,250.63712203447326,265.06595143098224,233.23742871048975,228.3392176765118,238.1356397444677,0.09924432334689362,0.09758664482606048,0.10095929213539602,0.06993819289428393,0.06891596353006671,0.0709912042705942,0.030017844107737366,0.02939376587483004,0.030668997618321404,0.6894831007091664,0.6713241636423194,0.7076420377760134,0.0592781747129455,0.05751627199631769,0.061040077429573306,0.15064704388565475,0.14622802396935036,0.15506606380195914,0.9992362558278871,0.9867240275122836,1.0117484841434907,13.375031232833862
16,9,0.01,0.01,0.1,0.1,0.5,0.2,251.399831873056,246.9406394001909,255.8590243459211,257.1781660786103,252.21482098343705,262.1415111737835,238.38664976412676,234.0918619086709,242.68143761958262,0.09940417178629572,0.0973799953845326,0.10151428505377222,0.062245230799368514,0.061080511448193396,0.06345523274197815,0.037641807846027456,0.03657860862611182,0.03876866352380906,0.6219276223936484,0.6069819728573511,0.6368732719299457,0.07553831755020096,0.07378752307838184,0.07728911202202009,0.18963969294781413,0.18450708059179982,0.19477230530382844,0.9992299354100701,0.986750270669614,1.0117096001505264,9.728490114212036
13,12,0.01,0.01,0.14285714285714285,0.07692307692307693,0.2,0.125,183.79099945540142,179.5219164197514,188.06008249105145,198.2905149566571,195.4406228370729,201.14040707624127,172.5248848008813,168.63121083530032,176.41855876646227,0.136076141795996,0.13265288032775063,0.13968076600729354,0.06534783686688544,0.064315109281182,0.06641427134659945,0.06998225072971588,0.06798916475263797,0.07209571936545248,0.8522305759756206,0.838569012379227,0.8658921395720142,0.3484247063856867,0.3381509234655044,0.35869848930586895,0.5686515794981806,0.5540996053925968,0.5832035536037643,0.9484386608344236,0.935526891195685,0.9613504304731623,13.599359512329102
17,8,0.01,0.01,0.14285714285714285,0.07692307692307693,0.2,0.125,199.14279336791552,193.48551424166317,204.80007249416786,228.79989562153813,224.12130715998921,233.47848408308704,152.77278853394586,148.55896811667284,156.98660895121887,0.12624439885219513,0.124226671637104,0.12832875332004218,0.07377083881542988,0.0717098225241542,0.07595383244939544,0.05202548618707044,0.05051037123811471,0.053634307077474914,0.9719458530652962,0.9576500079401389,0.9862416981904536,0.2601077211586274,0.2532663016669931,0.2669491406502617,0.41361420812270283,0.4029214118923048,0.42430700435310087,0.8891412392483131,0.8648183713425777,0.9134641071540486,15.253478288650513
15,10,0.01,0.01,0.125,0.08333333333333333,0.25,0.14285714285714285,204.31669386806817,201.01196752448493,207.6214202116514,218.75857620108533,212.4439280701095,225.07322433206116,185.4543234344536,181.25409686190528,189.65455000700194,0.12194838779265584,0.11969137017314935,0.12429216245427119,0.06816018007926886,0.06630558175050273,0.0701215117665799,0.05383165728170135,0.05308172263500026,0.05460308563216997,0.8258924113256388,0.8071390511520735,0.8446457714992042,0.2149557524443281,0.21080906258033189,0.21910244230832432,0.37735893612287197,0.36818764415687333,0.3865302280888706,0.9818991490552385,0.9697796123783373,0.9940186857321396,18.252790927886963
19,6,0.01,0.01,0.14285714285714285,0.07692307692307693,0.2,0.125,211.31526501631947,207.4952479762564,215.13528205638255,249.65283575500186,245.49508386599652,253.8105876440072,143.19516619800237,138.91293596125587,147.47739643474887,0.11831093365270012,0.1161128754639425,0.12059381767740661,0.07627448196498418,0.07468524597072741,0.07793282353822548,0.04186495124680714,0.04072358416141892,0.043072141771094974,0.9907904035795934,0.978656809611006,1.0029239975481807,0.20912606046976281,0.20486032791961564,0.21339179301991,0.3331368532554728,0.3261516455000571,0.34012206101088854,0.8221635225895154,0.806531548735144,0.8377954964438868,10.735748529434204
16,9,0.01,0.01,0.2,0.06666666666666667,0.14285714285714285,0.1,195.75529490787144,189.9113837677074,201.59920604803548,240.16001425730045,236.76740242377218,243.5526260908287,144.87708479784095,141.57959932739402,148.17457026828788,0.1287390813982027,0.12530696782658243,0.13236449823390495,0.06673622953586407,0.06496940863605366,0.06860183297619432,0.06218928328914433,0.06045075897272922,0.06403076627563764,0.9958277789350044,0.9834126236191513,1.0082429342508574,0.43352519931700156,0.4246793074398503,0.44237109119415285,0.6263164756928827,0.6093716401681888,0.6432613112175767,0.6449009405695286,0.6296205245333938,0.6601813566056635,11.48379111289978
19,6,0.01,0.01,999999999999999.9,0.05,0.08333333333333334,0.06666666666666668,280.0161358300448,273.6790103435444,286.3532613165452,375.2595017536775,367.6036275671843,382.91537594017075,147.51572968665138,143.38231758842988,151.64914178487288,0.08922738712541661,0.08733228833552435,0.09120655701929886,0.0503871145697395,0.04958078562570432,0.05122010363098449,0.04050025971660721,0.039327355395612974,0.04174527643903615,1.0,0.9713515668682959,1.028648433131704,0.4840959546790255,0.4747087193539387,0.4934831900041123,0.6083241948122106,0.5981537624634059,0.6184946271610152,5.454378436335924E-20,0.0,6.016510337216692E-12,11.361881494522095
17,8,0.01,0.01,0.125,0.08333333333333333,0.25,0.14285714285714285,207.28751601225585,203.5077136285561,211.0673183959556,225.7848358424907,219.9024876198819,231.66718406509952,175.7439682960693,172.8086451503614,178.67929144177722,0.12068935536475249,0.11741035895445097,0.12415676304464893,0.07530092122003815,0.07317454486142287,0.07755457676160094,0.04569582542415672,0.044400939379304734,0.047068507033178913,0.899874826081523,0.8747168023140469,0.9250328498489991,0.18398604610035535,0.17929684949367977,0.18867524270703093,0.31930819593356047,0.31246754019667766,0.3261488516704433,0.9662964881955439,0.9397750523013583,0.9928179240897296,11.680736064910889
