N_A,N_B,r_Z_A,r_Z_B,c_T1,c_T2,c_T3,c_T4,r_A_T1,r_B_T1,r_A_T2,r_B_T2,r_A_T3,r_B_T4,R0,R0_low,R0_up,R0_A,R0_A_low,R0_A_up,R0_B,R0_B_low,R0_B_up,X0,X0_low,X0_up,X0_A,X0_A_low,X0_A_up,X0_B,X0_B_low,X0_B_up,Ut1,Ut1_low,Ut1_up,Ut2,Ut2_low,Ut2_up,Ut3_A,Ut3_A_low,Ut3_A_up,Ut3_B,Ut3_B_low,Ut3_B_up,sim_time_sec
35,15,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,317.4031892480843,312.25929118296716,322.5470873132014,394.03411307199167,386.13489954374455,401.9333266002388,216.81301426665283,213.11328815819442,220.51274037511124,0.15763635797582962,0.15462823272216877,0.16076384493807644,0.08853859047682956,0.08702994237504715,0.09010046553487713,0.06933572193730382,0.06842424614041707,0.0702718090225167,0.8061958900336954,0.7823267966802078,0.830064983387183,0.9698717215935387,0.944577779801332,0.9951656633857455,0.9736447877171343,0.9546089515331854,0.9926806239010831,0.6934506608344373,0.6760474291956422,0.7108538924732324,13.16882872581482
37,13,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,323.3151756794796,317.74146923386337,328.8888821250958,414.3244115437327,406.59351200133284,422.0553110861326,200.25225191605566,196.5471035967976,203.9574002353137,0.15513757311942292,0.15100065755134195,0.1595075492126726,0.08929388642013758,0.08789813775207216,0.09073467695039977,0.06522227873906945,0.06385093571400836,0.06665382003404392,0.7940357738011516,0.775223728205454,0.8128478193968492,0.9670669501764666,0.9476047960339415,0.9865291043189917,0.9887414713621051,0.9726716515071813,1.0048112912170288,0.6626248832183749,0.6496234734661913,0.6756262929705584,13.012995481491089
43,7,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,373.9091181446997,364.90061708953994,382.9176191998594,471.657256935709,464.2660581419771,479.04845572944083,160.69963112812053,156.31626120192848,165.08300105431258,0.13466757235889637,0.13113360752499192,0.13839728864137674,0.09078319801435539,0.08932940951810038,0.09228508861144945,0.043471571038356194,0.0422926796079527,0.044718069228743815,0.7164106938230235,0.7020197747743344,0.7308016128717125,0.8782667952170989,0.8613579592895768,0.8951756311446211,0.999925364869756,0.9874229052339456,1.0124278245055665,0.43424897817943686,0.4231879335744099,0.4453100227844638,11.524890661239624
46,4,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,423.3719919697148,414.5866175057336,432.15736643369604,507.6199286990396,497.8795190344572,517.360338363622,146.81057219277577,144.47558071928543,149.1455636662661,0.11783516204533073,0.1160253163605469,0.11970236495822649,0.09059715566794281,0.08899369509717568,0.09225945772863016,0.027259779293198293,0.026843271104793946,0.027689416525939755,0.6539358072076482,0.6401281727791087,0.6677434416361877,0.8117290292816641,0.7904096612041793,0.8330483973591489,0.9998923585179909,0.987386930203131,1.0123977868328509,0.27082051150375025,0.26472525001024344,0.27691577299725706,21.263153553009033
39,11,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,339.41847915876525,329.6447108140024,349.1922475035281,429.91156398946566,423.335717366591,436.48741061234034,185.42349809112878,180.9386597029906,189.90833647926695,0.14767731888005856,0.14356173973799158,0.1520358303711014,0.09032414499514889,0.08884630393864276,0.0918519815332338,0.05922412763699409,0.05804757210758702,0.060449364656448915,0.7751799071060058,0.7541852446064504,0.7961745696055612,0.9386885123960862,0.910703176667797,0.9666738481243754,0.9940377199316442,0.9810452585140628,1.0070301813492257,0.5826880694098607,0.5670685369756365,0.5983076018440849,13.470078468322754
45,5,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,401.92097874805813,391.6778515356605,412.16410596045574,497.8066171015367,489.08602069763293,506.52721350544044,149.70976338428068,147.81037122390094,151.6091555446604,0.12410309900731183,0.1221638191997118,0.12610494185222823,0.09030657200810964,0.08842059845281501,0.09227475303250658,0.033139438436389584,0.03261624793485549,0.03367968735010295,0.6818996927254118,0.6677891839944625,0.6960102014563612,0.8288659286972473,0.8072249417984797,0.8505069155960149,0.9999931740379472,0.9874793433776698,1.0125070046982245,0.32977826631609136,0.3216824627474141,0.33787406988476865,12.312353372573853
41,9,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,350.034478994438,343.7140961723298,356.35486181654625,450.0672585544502,444.56114747438914,455.5733696345112,174.53728728255558,171.31521433966975,177.7593602254414,0.1432259895527758,0.13920306121331075,0.14748836065768886,0.09097314374268425,0.08972205383134907,0.09225961760140494,0.05162459759319519,0.05072644091913809,0.05255513288206414,0.7738474215611756,0.7557487913769972,0.7919460517453539,0.9444183603293822,0.9238638603864668,0.9649728602722976,0.9961285639434239,0.9833680689339019,1.0088890589529458,0.5173852916919862,0.5049933852051245,0.5297771981788479,8.729880332946777
48,2,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,477.677100217626,468.6632374477214,486.6909629875306,531.7634574254827,520.0099023978764,543.5170124530889,141.8303111517055,139.55756346136718,144.10305884204382,0.10425619310291048,0.10123248126352782,0.10746609673231826,0.0911795831787551,0.08922272176541289,0.09322420644021474,0.014101376883962225,0.013877149753083608,0.014332969149415077,0.6016169325744822,0.5908578624267055,0.612376002722259,0.7400296513182574,0.7219374202577488,0.758121882378766,1.0,0.9713515668682959,1.028648433131704,0.14116374070607168,0.13740553356405874,0.14492194784808463,23.43202018737793
47,3,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,449.39302183785145,440.9041862577259,457.881857417977,520.2936023640706,510.6870503445085,529.9001543836326,143.75402140951752,141.64622676285043,145.8618160561846,0.11115296759404458,0.10918960214914802,0.11318823342430757,0.09026799824471958,0.08833238788991307,0.09229033839553293,0.021084847185555897,0.0204987872379914,0.021705404292362306,0.618745540131084,0.6055627566231047,0.6319283236390633,0.7824431609302274,0.76701895744802,0.7978673644124348,0.9999321289241689,0.9874214281373179,1.01244282971102,0.20605642208981445,0.20096563255156139,0.21114721162806752,6.424763202667236
49,1,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,513.2531630776824,502.3474421023077,524.1588840530571,542.539619536854,533.8765134235308,551.2027256501773,138.3231035015877,136.5633678401568,140.0828391630186,0.0975075549870356,0.0959262193541183,0.09914190085824676,0.09030741583444263,0.08888356933796843,0.09177762284475463,0.007229450284771277,0.007138633154317139,0.007322607927848332,0.5724883836225308,0.5610686996623656,0.5839080675826961,0.7175550710506536,0.7003613171482577,0.7347488249530496,1.0,0.9713515668682959,1.028648433131704,0.07255468202613526,0.07096182178084026,0.07414754227143025,10.260205030441284
