N_A,N_B,r_Z_A,r_Z_B,c_APP,c_STO,r_A_APP,r_B_APP,r_A_STO,r_B_STO,R0,R0_low,R0_up,R0_A,R0_A_low,R0_A_up,R0_B,R0_B_low,R0_B_up,X0,X0_low,X0_up,X0_A,X0_A_low,X0_A_up,X0_B,X0_B_low,X0_B_up,Uapp,Uapp_low,Uapp_up,Usto,Usto_low,Usto_up,sim_time_sec
23,27,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.08333333333333333,505.8670825445918,496.5507193320348,515.1834457571488,477.7197232195877,469.21955352354826,486.21989291562716,528.8642853245557,514.8792807521608,542.8492898969506,0.09852696964535837,0.09566899394604489,0.10156095946998081,0.04811697638175555,0.04723935024691607,0.04902782939274361,0.05101726645233193,0.0496495770507149,0.0524624414035153,0.98965057266286,0.9754903182923194,1.0038108270334007,1.0,0.9874855732602297,1.0125144267397703,10.617697477340698
21,29,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.125,417.99680425702786,409.4762830988749,426.51732541518084,597.523879018079,582.6031607325485,612.4445973036095,347.4679783765214,338.44455463760323,356.49140211543954,0.11953679875325732,0.11808894710353832,0.12102059441381464,0.03513327740744291,0.034394296224329095,0.035904710712209874,0.08432704146401916,0.08303694152909304,0.08565786120682141,1.0,0.9874855732602297,1.0125144267397703,0.9669010084097225,0.9425047239025455,0.9912972929168995,10.949342966079712
28,22,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.09090909090909091,485.8358225316765,471.94283260295464,499.7288124603984,578.5291238072467,565.1892330006172,591.8690146138763,401.39851828742394,393.2439566426728,409.5530799321751,0.10291724858987887,0.10010849904316929,0.10588815834885969,0.047755248376898964,0.046638288564918716,0.048927022020362476,0.0544337442893374,0.052855322668091245,0.05610934084758458,1.0,0.9874855732602297,1.0125144267397703,0.9938007358985729,0.9788202287284588,1.008781243068687,12.76140284538269
29,21,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.09090909090909091,486.36518298085565,476.85625551903263,495.87411044267867,604.5250245826867,591.1108438873223,617.9392052780511,381.83719352858714,370.6433141092784,393.0310729478959,0.10249802398680875,0.10086830646296943,0.10418126865640663,0.04805233395204188,0.04723859106592797,0.04889460369438314,0.05497949337447991,0.0536599373739504,0.05636558416107109,1.0,0.9874855732602297,1.0125144267397703,0.9924782213586056,0.9782130192517021,1.0067434234655093,15.766463041305542
22,28,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.1,460.78479290914083,452.5822452916676,468.98734052661405,509.21260646585273,497.9470666250699,520.4781463066356,426.80101617185153,416.297828039185,437.30420430451807,0.10922573658023182,0.1064501933783183,0.11214989161835758,0.04296908037735763,0.04201591847328474,0.04396649248240496,0.06519952798008471,0.063931919877804,0.06651841982762456,0.998685856252814,0.9859956923785234,1.0113760201271047,0.9991650266575953,0.9866366070780634,1.0116934462371272,16.02927589416504
27,23,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.1,470.08625941855627,463.05026882365235,477.1222500134602,603.2917492799392,591.7454619026262,614.8380366572521,374.71009578136864,365.20515425536325,384.215037307374,0.10644986484871326,0.10466290939456978,0.10829889913999574,0.04470095474013694,0.04392172723723417,0.04550833061205028,0.06140747741869937,0.05998231713546726,0.0629020086188982,1.0,0.9874855732602297,1.0125144267397703,0.9781008427578277,0.95687712933101,0.9993245561846454,16.043692111968994
23,27,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.07692307692307693,525.6631875795581,516.4226604918841,534.9037146672321,466.18697399049273,458.2892207475307,474.08472723345477,581.4008615916539,567.6122465671677,595.18947661614,0.09568585824419641,0.09393645515166704,0.0975016570205402,0.049207064294628934,0.048359208781750825,0.050085180320890016,0.04642870234551067,0.04533112285532795,0.04758075093970911,0.9681525972449965,0.9474365552586708,0.9888686392313222,1.0,0.9713515668682959,1.028648433131704,14.47934365272522
26,24,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.125,444.2228935002169,431.627820005598,456.81796699483584,629.5539704554645,618.1242181673655,640.9837227435636,340.233994743251,335.33760110558586,345.13038838091614,0.11246695409543672,0.11068909267331443,0.11430285895715582,0.04150658887407227,0.04075974941819283,0.04228130779052499,0.07010828324840375,0.06819138189532943,0.07213607225438319,1.0,0.9874855732602297,1.0125144267397703,0.9136193438685968,0.8880671338001842,0.9391715539370094,17.140840530395508
24,26,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.07142857142857142,538.7731740006326,529.0353299999456,548.5110180013196,465.4563968170975,458.4249977015052,472.48779593268983,616.5585163953824,603.6133509478916,629.5036818428732,0.09340795770911135,0.09189320844233988,0.09497348158217983,0.051528904924776193,0.05060370673691952,0.05248856436003396,0.04209034952135887,0.04104521732812472,0.04319009666341882,0.9848060325981893,0.9658830298845306,1.003729035311848,1.0,0.9713515668682959,1.028648433131704,17.080792665481567
28,22,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.08333333333333333,497.8777386745676,482.9468333465119,512.8086440026233,562.3671630173934,550.2578124952896,574.4765135394972,437.9822581617438,429.1387562355362,446.8257600879514,0.10067325308090574,0.09780680075047705,0.1037127940738337,0.04987580522075181,0.048641114761372804,0.051174810192474975,0.05026428596563624,0.04881509082324972,0.051802159535001835,0.9997897694370173,0.9872783400793177,1.0123011987947168,0.9994600078299752,0.9869360568646025,1.0119839587953479,20.38234519958496
21,29,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.1111111111111111,433.4686164414135,426.9705685282845,439.96666435454244,546.1151680579035,532.0848808365314,560.1454552792756,376.26087851444584,368.41893909723063,384.10281793166104,0.11537930490323134,0.1136464112671829,0.117165863555221,0.03844588567057209,0.0374932742457577,0.03944816606450911,0.07687265369810321,0.07490976647875788,0.07894117741005759,0.9990002746529314,0.9865325992011973,1.0114679501046655,0.9898666810288467,0.974830680121504,1.0049026819361893,23.231914043426514
2,48,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.1111111111111111,447.0301736629256,437.640868088493,456.41947923735825,419.72832423779704,407.5519894792186,431.9046589963755,446.178968978504,437.29435033960755,455.0635876174004,0.11193870159393919,0.11004794268654516,0.11389556742314787,0.0047645102397662065,0.0046312388998269735,0.004905679035528638,0.10720684041083277,0.10528469314868083,0.10920047681957469,0.7095256153996775,0.6913152860584024,0.7277359447409526,1.0,0.9874855732602297,1.0125144267397703,41.361379861831665
3,47,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.06666666666666667,716.1820590039382,701.3649214580159,730.9991965498605,450.4092098956812,443.0207266905183,457.7976931008441,745.9443156734212,731.6773886941985,760.2112426526439,0.069662279390775,0.06833744934838863,0.07103949283973125,0.006644025411429712,0.006458628982952545,0.0068403800932136435,0.06315319977213593,0.06210844454346033,0.06423370500216564,0.46907753257143986,0.45684005069025013,0.4813150144526296,1.0,0.9874855732602297,1.0125144267397703,41.4917733669281
29,21,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.08333333333333333,501.83698522935794,493.9733918889738,509.70057856974205,575.8646532928113,561.8577424952033,589.8715640904194,427.50517860696067,415.54983325962644,439.4605239542949,0.09944781464129109,0.09656223537157343,0.10251116643339192,0.05045284743159089,0.04924166468383482,0.05172511487345493,0.04940914559235675,0.048289734748567695,0.050581686477810216,1.0,0.9874855732602297,1.0125144267397703,0.9986774189043333,0.9860345256850195,1.0113203121236471,21.02907705307007
22,28,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.09090909090909091,483.8731864055215,476.0576321587003,491.6887406523427,478.4213784267388,469.8185087222901,487.02424813118745,485.1336744351372,472.6160981489142,497.6512507213602,0.10344088787680446,0.10161008822652896,0.10533887235886773,0.04584649340073541,0.044845677483525755,0.046892999164570556,0.05756757041839385,0.056065877721362185,0.059151921033080215,0.9897441833549481,0.9764371877494499,1.0030511789604464,1.0,0.9874855732602297,1.0125144267397703,22.652486085891724
27,23,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.09090909090909091,483.2469973174509,474.8668180969233,491.6271765379785,582.1295718444685,565.6416117590236,598.6175319299134,402.6908565721885,394.28062525455294,411.1010878898241,0.10374987804948607,0.10197574997012712,0.10558683007086467,0.046374593540876946,0.04524449546388217,0.04756259206485853,0.057263621600579136,0.055883137997403014,0.058714037026336,1.0,0.9874855732602297,1.0125144267397703,0.9977870193260432,0.9851188662716606,1.0104551723804258,20.44479489326477
26,24,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.1111111111111111,456.18372744344987,449.2622859215658,463.1051689653339,619.3583630112381,604.0677350869469,634.6489909355294,352.28441866328774,346.7037779681872,357.8650593583883,0.10979502524121884,0.10833967766515133,0.11129000512943912,0.04198832484979249,0.041096989428367266,0.042919181022868715,0.0680582324212554,0.06610801916484028,0.07012700745488983,1.0,0.9874855732602297,1.0125144267397703,0.9571730130714323,0.9326273233917232,0.9817187027511415,21.17930316925049
23,27,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.07142857142857142,539.968024622238,528.188407484807,551.7476417596689,458.508120950272,451.0821150378904,465.93412686265356,629.6324327053061,618.4630028356046,640.8018625750076,0.09226608811733089,0.08965410407372491,0.09503483444204149,0.04998726252583481,0.04896766580760671,0.05105022188566934,0.0428970527638878,0.04214451329169849,0.043676955785332934,0.963260078158962,0.942680822547876,0.983839333770048,1.0,0.9874855732602297,1.0125144267397703,23.71462607383728
24,26,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.06666666666666667,553.339906122325,544.7313875029269,561.9484247417232,460.5945065728242,448.7201944455568,472.46881870009156,665.4756806792361,648.539704422086,682.4116569363863,0.09055218383476664,0.08938099895201215,0.09175446897646775,0.05206844982076506,0.05107482394023398,0.05310150336791404,0.038784405794697885,0.03799365175081329,0.03960877506731254,0.9602378821049845,0.935906498863969,0.984569265346,1.0,0.9874855732602297,1.0125144267397703,24.886450052261353
28,22,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.07692307692307693,517.5457779878046,510.0791293303843,525.0124266452249,531.0223826293527,520.9805813206507,541.0641839380547,496.2045072747188,482.3596648890308,510.04934966040685,0.0966748809228821,0.09517437235044868,0.09822346108935762,0.05287691358422375,0.05163054007387438,0.054184951186023046,0.044434587883691076,0.04329191301579527,0.04563921907208497,0.9996326196672031,0.9871231865977194,1.0121420527366867,1.0,0.9874855732602297,1.0125144267397703,28.158018112182617
32,18,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.14285714285714285,489.62955276397525,481.6697999433377,497.5893055846128,651.0018705356348,640.1858849288614,661.8178561424082,332.72025928301565,325.4455805670149,339.99493799901643,0.10242927944759254,0.09977392213812528,0.10522983911776976,0.04894287155312423,0.04760345971664397,0.05035983925208979,0.05331912378438068,0.05190010298373729,0.05481792179841087,1.0,0.9713515668682959,1.028648433131704,0.7713455786203863,0.7498357315422246,0.792855425698548,24.688238382339478
22,28,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.08333333333333333,504.9813789268783,494.45293822290887,515.5098196308477,462.46717336768046,453.7444600052967,471.18988673006425,539.861526088295,526.5196966015264,553.2033555750636,0.09900149721836508,0.09699740409950577,0.10109015185397957,0.04758017069367217,0.046559998122430814,0.04864605060184408,0.05186417443143045,0.05052320357862991,0.0532782693669901,0.9809480085665234,0.9633828682840652,0.9985131488489817,1.0,0.9874855732602297,1.0125144267397703,22.691888332366943
23,27,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.06666666666666667,559.3950261434247,547.200353840027,571.5896984468225,455.68087509378876,448.7304155837216,462.6313346038559,685.8924457830913,667.3605812670883,704.4243102990943,0.08974026599531917,0.08738646340289109,0.09222438055473298,0.05019311847961758,0.04892178623180748,0.051532289983895814,0.03940060957384985,0.038709319015754654,0.04011703992246544,0.9391286325890532,0.9185919010036324,0.959665364174474,1.0,0.9874855732602297,1.0125144267397703,20.326614379882812
30,20,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.07692307692307693,516.8257002828852,508.6687028094771,524.9826977562933,569.7735521635732,557.1479061994416,582.3991981277047,451.6209734234478,438.8774905776024,464.36445626929327,0.09640105049345062,0.09380919317422717,0.09914019833152654,0.0525298988085719,0.05116264046884874,0.05397224022980231,0.04456106927886194,0.04366150738004751,0.04549847845523552,1.0,0.9874855732602297,1.0125144267397703,0.9957512228910192,0.9816087505459634,1.009893695236075,34.0532386302948
29,21,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.07692307692307693,512.5164584153348,504.6076681904036,520.425248640266,552.4262248861831,540.5466228878729,564.3058268844934,472.6989635519047,459.0368407844027,486.36108631940664,0.09715382739765159,0.09446746328060225,0.09999744725112461,0.052898255029690186,0.05145895273710776,0.05442038841249506,0.04436284648239754,0.04324997343699097,0.045534503184186885,0.9990848336333169,0.9864409825118979,1.0117286847547358,1.0,0.9874855732602297,1.0125144267397703,28.735769033432007
26,24,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.1,469.5852311218588,456.3779694886988,482.79249275501877,586.6022784102742,572.7040551631655,600.5005016573828,377.3548961179379,367.86041028028615,386.8493819555897,0.1067665208339986,0.1038419726010877,0.10986057363800157,0.04409140923732814,0.04327104861715243,0.044943476837008306,0.06372510114853869,0.06186920564709895,0.06569578279004983,1.0,0.9874855732602297,1.0125144267397703,0.9881891722490018,0.973946413441918,1.0024319310560856,25.355645895004272
27,23,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.08333333333333333,501.91569021610655,493.5904600515371,510.240920380676,539.7008358696842,525.3913014430093,554.010370296359,459.0713578984302,446.98859121700673,471.1541245798537,0.09947417584218336,0.09791828988259817,0.10108030507135672,0.05013972667802692,0.04915796697508519,0.051161499996356656,0.04992276060138834,0.04866187173690576,0.051250729962191224,0.9967777871127093,0.9831657148195099,1.0103898594059086,0.9998564246246098,0.9873556348917725,1.012357214357447,33.781935691833496
25,25,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.14285714285714285,436.564760447822,428.3948227361836,444.7346981594604,633.9655617725884,623.8419024333289,644.089221111848,335.1276547324622,330.32902818752393,339.92628127740045,0.11462033366660426,0.1127745808300225,0.11652750973455654,0.03949015999425365,0.038816348989343843,0.0401877775571079,0.07435633100420291,0.07229818878050334,0.07653508674172041,1.0,0.9874855732602297,1.0125144267397703,0.8416318529020361,0.8261677379830549,0.8570959678210174,32.5946888923645
28,22,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.07142857142857142,529.4915019197705,514.1361410745127,544.8468627650283,518.761054268566,506.3040682250996,531.2180403120324,536.9792150776013,523.9760827552931,549.9823473999096,0.09410798395391563,0.09282892866854524,0.0954227789374981,0.05377552754066171,0.05279459076756877,0.05479360652931463,0.04088350232232611,0.03988879892845557,0.04192908412476629,1.0,0.9874855732602297,1.0125144267397703,1.0,0.9713515668682959,1.028648433131704,25.70862102508545
34,16,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.07692307692307693,526.4460374807899,519.1126647464376,533.7794102151421,633.5802433173969,620.67960468137,646.4808819534238,390.1395555603805,382.34634516506947,397.9327659556915,0.09499201292841278,0.09330049983318822,0.09674599187231003,0.0536679715076153,0.05260445198022757,0.054775381346307356,0.041320870700107204,0.04025656835281561,0.04244297728287171,1.0,0.9874855732602297,1.0125144267397703,0.9683776817011123,0.949228647225107,0.9875267161771175,26.369016647338867
32,18,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.125,490.73553150808846,482.5093416096534,498.9617214065235,655.9100667278703,643.5546902634569,668.2654431922838,341.5720332033603,337.13124733878493,346.0128190679357,0.10199220671100226,0.10029790635807799,0.10374473320396788,0.04920446717387036,0.04822213821044124,0.05022765024775306,0.05274146764694579,0.05198899770381281,0.053516039439679634,1.0,0.9874855732602297,1.0125144267397703,0.8157221021534065,0.7958524405745836,0.8355917637322293,29.763158321380615
33,17,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.1,498.4183584048882,484.0575586560266,512.7791581537498,644.6463813873646,626.6924479361169,662.6003148386123,354.5758585490842,349.2751312620376,359.87658583613086,0.09923231433964294,0.09741157442679012,0.10112241432968544,0.051226922697546355,0.049738959254118274,0.05280665772710563,0.04842029496712319,0.04723866281248692,0.049662558670468836,1.0,0.9713515668682959,1.028648433131704,0.8874213571038558,0.865673126522916,0.9091695876847957,28.54388451576233
30,20,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.07142857142857142,531.0124208864167,516.8579699791895,545.166871793644,557.2490192128342,545.1185979108933,569.3794405147752,494.6490535418905,480.937479642567,508.36062744121404,0.09406680760161572,0.09270374229770283,0.09547055460581548,0.05384311616249003,0.05254166079591051,0.05521068313252652,0.040323507267036325,0.03931496192733187,0.04138515930754182,0.9992901896035437,0.9866365049513471,1.0119438742557403,0.999383115623501,0.9868489024805635,1.0119173287664387,27.974204301834106
29,21,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.07142857142857142,531.5468087789067,515.9727200060131,547.1208975518002,541.2853906625135,528.9908204661879,553.5799608588391,512.3975318504358,499.1492504782732,525.6458132225985,0.09449007477444084,0.09241375973950569,0.09666183382239618,0.05367053345163283,0.05234933201074563,0.05506015100841174,0.04092916108506824,0.040179341031305,0.04170749937081029,0.9998738164232629,0.9869471687988175,1.0128004640477084,1.0,0.9874855732602297,1.0125144267397703,28.078767776489258
26,24,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.09090909090909091,479.5669503207658,472.6200805624779,486.5138200790537,543.9473633919389,527.8530071933795,560.0417195904982,421.9505677864028,413.31731767327983,430.5838178995258,0.10434036673928028,0.1028060645651631,0.10592115932900632,0.0467456217033987,0.04565719572228031,0.04788720917509687,0.05695227586484149,0.05584110229008201,0.058108569422112406,1.0,0.9874855732602297,1.0125144267397703,0.9984919279822327,0.986283395823725,1.0107004601407406,28.324573755264282
27,23,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.07692307692307693,518.9977971528162,506.7362955553628,531.2592987502697,526.4793687236549,511.3224406781849,541.636296769125,501.99897930461276,487.353510269295,516.6444483399306,0.09703766233801712,0.09540130661343504,0.09873113236878696,0.05153939327851772,0.050346625269196026,0.05279004872957321,0.04544263318085866,0.04442580525824123,0.046507098209331875,1.0,0.9874855732602297,1.0125144267397703,1.0,0.9874855732602297,1.0125144267397703,22.79943346977234
25,25,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.125,443.84370189778906,437.29911009983687,450.38829369574125,625.1660386615894,615.2936283784528,635.0384489447259,338.04845130663216,328.07012121895417,348.02678139431015,0.11304514918349447,0.11137569523842514,0.11476541293558754,0.03951305341768286,0.03861233750826356,0.0404567952758726,0.07361441447761967,0.07231249248318618,0.07496407586825637,1.0,0.9874855732602297,1.0125144267397703,0.9082833055286132,0.882847514980378,0.9337190960768486,27.635603427886963
28,22,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.06666666666666667,541.1592804086105,528.5554204292225,553.7631403879984,507.9891993763343,497.3708592948484,518.6075394578202,588.9885976046543,574.2352119330905,603.7419832762181,0.09240242949262202,0.08977969603478561,0.09518300991041373,0.05504372596466095,0.05359327009047851,0.05657487645705956,0.03731873050282439,0.03631130872825427,0.03838364728542064,0.9944383670063751,0.9801412179469549,1.0087355160657954,1.0,0.9874855732602297,1.0125144267397703,28.22266411781311
32,18,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.1111111111111111,492.9072550490309,485.43740537427175,500.37710472379,651.2437291980098,639.8993388349467,662.5881195610729,344.55998862223726,336.1132550045009,353.0067222399736,0.10107264315223094,0.0991889666414183,0.10302924965878431,0.049096263956828944,0.04819953608035775,0.050026990697848495,0.0524750014563498,0.051258844215453375,0.053750269769173145,1.0,0.9713515668682959,1.028648433131704,0.8646703574804911,0.8416182795602773,0.887722435400705,20.400508642196655
34,16,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.07142857142857142,534.1236737024352,524.2552819324524,543.9920654724181,620.9898653520156,609.146355271738,632.8333754322932,413.38548305665563,403.7834025547002,422.98756355861104,0.09360294008402378,0.09229026742767547,0.09495349260534446,0.055054637914276304,0.053947516088763234,0.056208152986986615,0.03868566027539262,0.0375654798826884,0.03987470025381893,1.0,0.9874855732602297,1.0125144267397703,0.9818765647290323,0.9662715663126294,0.9974815631454351,21.194989442825317
33,17,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.09090909090909091,514.0534357999253,498.97482220270257,529.1320493971481,643.6487759896163,633.3266225334754,653.9709294457572,363.3921217482433,358.2392404810735,368.5450030154131,0.0969620852248983,0.09424429348503327,0.0998412814061096,0.05178666099956508,0.05043507660902525,0.05321268102140105,0.04662614491215914,0.04528921973151283,0.048044402317068635,1.0,0.9874855732602297,1.0125144267397703,0.9353665591022138,0.9094063028218713,0.9613268153825563,21.432013988494873
29,21,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.06666666666666667,539.6077616573261,524.0448139738456,555.1707093408066,522.0376647716838,510.3747630338414,533.7005665095262,566.9658023639304,553.118369083553,580.8132356443077,0.092595566514024,0.09133744967726364,0.09388882699417128,0.055339627407352966,0.0542721386874761,0.05644995193830118,0.036995261771806454,0.03603367061469091,0.03800958191264601,0.9992113447587051,0.9866953366944284,1.0117273528229818,1.0,0.9874855732602297,1.0125144267397703,18.511718034744263
30,20,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.06666666666666667,540.8922248853222,530.780930549323,551.0035192213214,545.6123482381719,535.4522049827774,555.7724914935663,536.3356927894181,524.1420937654258,548.5292918134104,0.09234846407401695,0.08973551117962962,0.09511815072284555,0.05525297174463957,0.054038939228921994,0.05652280653397861,0.0374362359238167,0.03658790100135067,0.03832484397881529,0.9995437430186642,0.9870144956916185,1.01207299034571,0.9997301384069529,0.987267589282161,1.0121926875317449,27.755699396133423
27,23,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.07142857142857142,526.8869234434362,518.4353902781882,535.3384566086843,507.605857925224,492.47798585658177,522.7337299938662,552.5932921998126,536.0573056353522,569.129278764273,0.09556930849559607,0.0929596619027647,0.09832970780974387,0.05319894080920555,0.05180443656463656,0.054670598186049094,0.04091565949952408,0.03983761400948131,0.04205367377265683,0.9973440508006802,0.9815167354286116,1.0131713661727488,1.0,0.9874855732602297,1.0125144267397703,24.001625299453735
26,24,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.08333333333333333,499.202279374452,490.2389932417571,508.16556550714694,521.0165327981662,509.08641889074096,532.9466467055913,481.023885024461,468.6788049850221,493.36896506389985,0.10024115835818147,0.09741615062307298,0.10323490638883487,0.04989129085526954,0.048751384125945096,0.051085780530665356,0.0498747407719454,0.04876530458581478,0.0510358326593539,0.9945573351927053,0.9802106814484294,1.008903988936981,1.0,0.9874855732602297,1.0125144267397703,32.935307264328
25,25,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.1111111111111111,447.77057102395,440.38783453217985,455.1533075157202,605.62418317383,594.9609250468808,616.2874413007793,350.17326670433386,341.48868135543336,358.85785205323435,0.11159657531620013,0.10844249396799788,0.11493962768036785,0.04123764514745371,0.040610893486414994,0.04188404548052497,0.07085835590084254,0.06933535900883746,0.07244976272462555,1.0,0.9874855732602297,1.0125144267397703,0.9572405190404285,0.9397236003626585,0.9747574377181986,24.97269916534424
30,20,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.14285714285714285,475.4086312628376,465.93873656513915,484.8785259605361,646.0961154670385,634.3333795187345,657.8588514153425,341.9455540292369,335.0967232933446,348.7943847651292,0.10488674161116253,0.10189328078688052,0.10806141222348863,0.046391036108964966,0.04562355295628432,0.047184782391350356,0.058492630983046655,0.0568866155810006,0.060191962501895326,1.0,0.9874855732602297,1.0125144267397703,0.7857871823759889,0.7633344768863746,0.8082398878656032,18.913002252578735
32,18,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.1,497.3036641403475,488.41706007674736,506.19026820394765,642.6630541805929,631.201525615733,654.1245827454528,351.486766778984,342.7202701669015,360.2532633910665,0.10071578265822768,0.09922443966279614,0.10225263948686136,0.0496317357365025,0.04892051195049755,0.05036394466014539,0.050709327085016714,0.049815599225417354,0.05163570903019066,1.0,0.9874855732602297,1.0125144267397703,0.9215654729120093,0.9012904179811361,0.9418405278428825,21.804840803146362
33,17,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.08333333333333333,514.5590096357703,503.98383995264606,525.1341793188944,634.9110744332387,622.6690973630737,647.1530515034037,378.1188374213184,367.68844730982124,388.54922753281556,0.09692778467496067,0.09442451180006478,0.09956739981763849,0.05212680555283511,0.05133687007395277,0.05294143087951122,0.04497329388461125,0.044182888118436715,0.04579249455908949,1.0,0.9874855732602297,1.0125144267397703,0.9571030834772272,0.9329868309223354,0.981219336032119,20.31888508796692
34,16,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.06666666666666667,544.3593638476983,535.8556919660211,552.8630357293755,610.8774183187264,598.498673359707,623.2561632777458,441.284519690564,433.43957069106085,449.1294686900672,0.09184979593225152,0.09035509940472532,0.09339477622255757,0.05572125823001641,0.054557553210770444,0.05693568854506652,0.036434878658723094,0.03574490192930856,0.037152016643477295,1.0,0.9874855732602297,1.0125144267397703,0.9939340415328104,0.9805210287468985,1.0073470543187222,22.174116134643555
29,21,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.14285714285714285,470.7932058258991,457.8497714250848,483.73664022671346,645.3089604235568,634.3281739532185,656.289746893895,338.93749648744136,328.8526268842312,349.02236609065153,0.10652604245761324,0.1050600148686338,0.10803356351446831,0.045124440954150115,0.04386956896599295,0.04645321719686436,0.061920209839561695,0.06016727677021287,0.06377834906722507,1.0,0.9874855732602297,1.0125144267397703,0.7979232390060219,0.7806598041559644,0.8151866738560795,25.58819890022278
2,48,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.1,497.9210708266879,488.5748956577545,507.26724599562135,422.33147093286567,415.41073119367536,429.252210672056,501.3525075174304,491.22922229211787,511.47579274274295,0.10089355956298969,0.09926770870693065,0.10257355504645198,0.004735574254108916,0.004658510605744659,0.004815230448432761,0.09570752717820509,0.09420244092616871,0.09726148827967018,0.6456071756418654,0.6281534561814066,0.6630608951023242,1.0,0.9874855732602297,1.0125144267397703,108.76249361038208
27,23,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.06666666666666667,538.3216731320961,528.2713599486492,548.3719863155429,491.48396298937195,481.8918113122603,501.0761146664836,614.19104333979,598.9167145250607,629.4653721545193,0.09278812707717184,0.09107326808072547,0.0945688050918355,0.05488920837371003,0.05385055850683601,0.05596871241812616,0.037446852244595936,0.036531693848717565,0.03840904019452264,0.9941565688614115,0.9809439048739297,1.0073692328488932,1.0,0.9874855732602297,1.0125144267397703,25.685534715652466
31,19,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.14285714285714285,484.6285266732879,474.6742312111307,494.58282213544516,654.7099144883617,642.8181855899122,666.6016433868112,341.1318044277239,335.91719518198477,346.3464136734631,0.10375210671572349,0.10194604740353005,0.10562331183632638,0.0475310057949501,0.04670213684016463,0.04838982786953177,0.05589789963193085,0.05462207446960914,0.05723474988471157,1.0,0.9874855732602297,1.0125144267397703,0.7768479086222417,0.7601284650314039,0.7935673522130796,26.817156076431274
